region,country,city,year,average_temperature
Europe,Denmark,Copenhagen,2020,42.32761194
Europe,Finland,Helsinki,1995,42.24219178
Europe,Finland,Helsinki,1996,40.04672131
Europe,Finland,Helsinki,1997,42.07534247
Europe,Finland,Helsinki,1998,41.25069252
Europe,Finland,Helsinki,1999,43.27857143
Europe,Finland,Helsinki,2000,44.53606557
Europe,Finland,Helsinki,2001,42.01205479
Europe,Finland,Helsinki,2002,42.33047091
Europe,Finland,Helsinki,2003,41.38876712
Europe,Finland,Helsinki,2004,41.71065574
Europe,Finland,Helsinki,2005,42.68356164
Europe,Finland,Helsinki,2006,43.18958904
Europe,Finland,Helsinki,2007,43.57802198
Europe,Finland,Helsinki,2008,44.62295082
Europe,Finland,Helsinki,2009,42.0456044
Europe,Finland,Helsinki,2010,40.11041096
Europe,Finland,Helsinki,2011,44.21178082
Europe,Finland,Helsinki,2012,41.50765027
Europe,Finland,Helsinki,2013,43.63972603
Europe,Finland,Helsinki,2014,44.10384615
Europe,Finland,Helsinki,2015,44.92032967
Europe,Finland,Helsinki,2016,42.90414365
Europe,Finland,Helsinki,2017,42.8169863
Europe,Finland,Helsinki,2018,44.01412742
Europe,Finland,Helsinki,2019,43.87715877
Europe,Finland,Helsinki,2020,36.50895522
Europe,France,Paris,1995,56.4077135
Europe,France,Paris,1996,54.32352941
Europe,France,Paris,1997,56.87465753
Europe,France,Paris,1998,55.47374302
Europe,France,Paris,1999,56.09739011
Europe,France,Paris,2000,55.76420765
Europe,France,Paris,2001,55.21260274
Europe,France,Paris,2002,55.76371191
Europe,France,Paris,2003,56.39082192
Europe,France,Paris,2004,54.9318306
Europe,France,Paris,2005,55.06406036
Europe,France,Paris,2006,55.90506849
Europe,France,Paris,2007,55.12843407
Europe,France,Paris,2008,54.54897119
Europe,France,Paris,2009,55.23695055
Europe,France,Paris,2010,53.39917808
Europe,France,Paris,2011,56.67671233
Europe,France,Paris,2012,54.80778689
Europe,France,Paris,2013,54.21893004
Europe,France,Paris,2014,55.4831044
Europe,France,Paris,2015,55.67857143
Europe,France,Paris,2016,55.00275862
Europe,France,Paris,2017,55.61260274
Europe,France,Paris,2018,55.97954866
Europe,France,Paris,2019,56.22402778
Europe,France,Paris,2020,50.81641791
Europe,Germany,Bonn,1995,50.72384615
Europe,Germany,Bonn,1996,47.20932836
Europe,Germany,Bonn,1997,49.17304786
Europe,Germany,Bonn,1998,50.48752998
Europe,Germany,Bonn,1999,51.00147895
Europe,Germany,Bonn,2000,52.098146
Europe,Germany,Bonn,2001,49.56413709
Europe,Germany,Bonn,2002,51.21849148
Europe,Germany,Bonn,2003,48.60653333
Europe,Germany,Frankfurt,2004,50.52431762
Europe,Germany,Frankfurt,2005,50.2040293
Europe,Germany,Frankfurt,2006,49.17092199
Europe,Germany,Hamburg,2007,50.9171799
Europe,Germany,Hamburg,2008,50.78660436
Europe,Germany,Hamburg,2009,50.25425039
Europe,Germany,Hamburg,2010,47.79140709
Europe,Germany,Hamburg,2011,50.84508333
Europe,Germany,Munich,2012,48.5715847
Europe,Germany,Munich,2013,47.51753425
Europe,Germany,Munich,2014,50.11291209
Europe,Germany,Munich,2015,49.91978022
Europe,Germany,Munich,2016,49.10524862
Europe,Germany,Munich,2017,48.79342466
Europe,Germany,Munich,2018,51.46115942
Europe,Germany,Munich,2019,50.59479016
Europe,Germany,Munich,2020,43.01343284
Europe,Georgia,Tbilisi,1995,57.05972603
Europe,Georgia,Tbilisi,1996,55.59344262
Europe,Georgia,Tbilisi,1997,55.50547945
Europe,Georgia,Tbilisi,1998,58.17285319
Europe,Georgia,Tbilisi,1999,57.19505495
Europe,Georgia,Tbilisi,2000,57.17896175
Europe,Georgia,Tbilisi,2001,57.10138122
Europe,Georgia,Tbilisi,2002,56.28559557
Europe,Georgia,Tbilisi,2003,55.84465753
Europe,Georgia,Tbilisi,2004,56.67131148
Europe,Georgia,Tbilisi,2005,57.15726496
Europe,Georgia,Tbilisi,2006,43.23669725
Europe,Greece,Athens,1995,64.94657534
Europe,Greece,Athens,1996,64.54125683
Europe,Greece,Athens,1997,63.93534247
Europe,Greece,Athens,1998,65.5019337
Europe,Greece,Athens,1999,66.71675824
Europe,Greece,Athens,2000,65.80218579
Europe,Greece,Athens,2001,66.14054795
Europe,Greece,Athens,2002,65.19529086
Europe,Greece,Athens,2003,64.91863014
Europe,Greece,Athens,2004,64.65491803
Europe,Greece,Athens,2005,64.27342466
Europe,Greece,Athens,2006,64.17134986
Europe,Greece,Athens,2007,65.76592798
Europe,Greece,Athens,2008,65.89917582
Europe,Greece,Athens,2009,65.74738292
Europe,Greece,Athens,2010,67.12876712
Europe,Greece,Athens,2011,66.22191781
Europe,Greece,Athens,2012,60.16100629
Europe,Hungary,Budapest,1995,50.27287671
Europe,Hungary,Budapest,1996,48.61939891
Europe,Hungary,Budapest,1997,50.3860274
Europe,Hungary,Budapest,1998,51.5359116
Europe,Hungary,Budapest,1999,50.64862637
Europe,Hungary,Budapest,2000,53.12704918
Europe,Hungary,Budapest,2001,51.44027397
Europe,Hungary,Budapest,2002,52.79584488
Europe,Hungary,Budapest,2003,51.73626374
Europe,Hungary,Budapest,2004,48.69672131
Europe,Hungary,Budapest,2005,48.35178082
Europe,Hungary,Budapest,2006,50.03150685
Europe,Hungary,Budapest,2007,53.28626374
Europe,Hungary,Budapest,2008,52.64
Europe,Hungary,Budapest,2009,52.49917582
Europe,Hungary,Budapest,2010,50.09972603
Europe,Hungary,Budapest,2011,51.53616438
Europe,Hungary,Budapest,2012,52.56174863
Europe,Hungary,Budapest,2013,52.29726027
Europe,Hungary,Budapest,2014,53.69148352
Europe,Hungary,Budapest,2015,53.6021978
Europe,Hungary,Budapest,2016,52.21491713
Europe,Hungary,Budapest,2017,52.22164384
Europe,Hungary,Budapest,2018,54.03767313
Europe,Hungary,Budapest,2019,54.03509749
Europe,Hungary,Budapest,2020,43.40820896
Europe,Iceland,Reykjavik,1995,38.9060274
Europe,Iceland,Reykjavik,1996,41.16393443
Europe,Iceland,Reykjavik,1997,41.36821918
Europe,Iceland,Reykjavik,1998,40.36592798
Europe,Iceland,Reykjavik,1999,39.9521978
Europe,Iceland,Reykjavik,2000,40.17568306
Europe,Iceland,Reykjavik,2001,41.54821918
Europe,Iceland,Reykjavik,2002,41.92493075
Europe,Iceland,Reykjavik,2003,43.20164384
Europe,Iceland,Reykjavik,2004,42.29071038
Europe,Iceland,Reykjavik,2005,41.37589041
Europe,Iceland,Reykjavik,2006,41.97780822
Europe,Iceland,Reykjavik,2007,42.17857143
Europe,Iceland,Reykjavik,2008,41.81912568
Europe,Iceland,Reykjavik,2009,42.25357143
Europe,Iceland,Reykjavik,2010,42.85342466
Europe,Iceland,Reykjavik,2011,41.90876712
Europe,Iceland,Reykjavik,2012,42.23306011
Europe,Iceland,Reykjavik,2013,41.06246575
Europe,Iceland,Reykjavik,2014,42.93186813
Europe,Iceland,Reykjavik,2015,40.31126374
Europe,Iceland,Reykjavik,2016,42.94254144
Europe,Iceland,Reykjavik,2017,41.94986301
Europe,Iceland,Reykjavik,2018,41.34611111
Europe,Iceland,Reykjavik,2019,42.40501393
Europe,Iceland,Reykjavik,2020,35.0738806
Europe,Ireland,Dublin,1995,49.97041096
Europe,Ireland,Dublin,1996,48.20846995
Europe,Ireland,Dublin,1997,50.08958904
Europe,Ireland,Dublin,1998,49.86925208
Europe,Ireland,Dublin,1999,49.81895604
Europe,Ireland,Dublin,2000,48.94180328
Europe,Ireland,Dublin,2001,48.88657534
Europe,Ireland,Dublin,2002,49.95734072
Europe,Ireland,Dublin,2003,49.97068493
Europe,Ireland,Dublin,2004,49.88196721
Europe,Ireland,Dublin,2005,50.24684932
Europe,Ireland,Dublin,2006,50.4890411
Europe,Ireland,Dublin,2007,50.45757576
Europe,Ireland,Dublin,2008,49.17808219
Europe,Ireland,Dublin,2009,49.32005495
Europe,Ireland,Dublin,2010,47.27205479
Europe,Ireland,Dublin,2011,50.11863014
Europe,Ireland,Dublin,2012,49.00464481
Europe,Ireland,Dublin,2013,49.20410959
Europe,Ireland,Dublin,2014,50.24835165
Europe,Ireland,Dublin,2015,49.22115385
Europe,Ireland,Dublin,2016,49.79447514
Europe,Ireland,Dublin,2017,50.2090411
Europe,Ireland,Dublin,2018,49.91712707
Europe,Ireland,Dublin,2019,49.83259053
Europe,Ireland,Dublin,2020,44.6641791
Europe,Italy,Milan,1995,56.16909341
Europe,Italy,Milan,1996,55.83114754
Europe,Italy,Milan,1997,57.58547945
Europe,Italy,Milan,1998,57.4134349
Europe,Italy,Milan,1999,57.8081044
Europe,Italy,Milan,2000,58.0378933
Europe,Italy,Milan,2001,57.57534247
Europe,Italy,Milan,2002,57.34515235
Europe,Italy,Milan,2003,58.35890411
Europe,Italy,Milan,2004,56.81762295
Europe,Italy,Milan,2005,56.22958904
Europe,Italy,Milan,2006,57.23712329
Europe,Italy,Milan,2007,57.73585165
Europe,Italy,Milan,2008,57.79546703
Europe,Italy,Milan,2009,58.10892857
Europe,Italy,Milan,2010,56.77534247
Europe,Italy,Milan,2011,58.28123288
Europe,Italy,Milan,2012,58.06352459
Europe,Italy,Milan,2013,57.69726027
Europe,Italy,Milan,2014,59.10041209
Europe,Italy,Milan,2015,58.65892857
Europe,Italy,Milan,2016,58.94807163
Europe,Italy,Milan,2017,58.8809589
Europe,Italy,Milan,2018,60.00914127
Europe,Italy,Milan,2019,59.50389972
Europe,Italy,Milan,2020,50.23992537
Europe,Latvia,Riga,1995,45.01895604
Europe,Latvia,Riga,1996,41.98852459
Europe,Latvia,Riga,1997,45.50109589
Europe,Latvia,Riga,1998,42.43525641
Europe,Latvia,Riga,1999,46.96071429
Europe,Latvia,Riga,2000,47.6369863
Europe,Latvia,Riga,2001,45.9709589
Europe,Latvia,Riga,2002,46.70831025
Europe,Latvia,Riga,2003,45.67205479
Europe,Latvia,Riga,2004,45.17295082
Europe,Latvia,Riga,2005,45.10821918
Europe,Latvia,Riga,2006,45.66986301
Europe,Latvia,Riga,2007,46.08928571
Europe,Latvia,Riga,2008,46.52252747
Europe,Latvia,Riga,2009,44.64093407
Europe,Latvia,Riga,2010,42.66
Europe,Latvia,Riga,2011,45.48109589
Europe,Latvia,Riga,2012,43.52923497
Europe,Latvia,Riga,2013,45.14739726
Europe,Latvia,Riga,2014,46.11978022
Europe,Latvia,Riga,2015,46.88324176
Europe,Latvia,Riga,2016,45.78209366
Europe,Latvia,Riga,2017,45.16054795
Europe,Latvia,Riga,2018,46.66657459
Europe,Latvia,Riga,2019,47.35125348
Europe,Latvia,Riga,2020,39.82686567
Europe,Macedonia,Skopje,1995,54.78163842
Europe,Macedonia,Skopje,1996,55.26942149
Europe,Macedonia,Skopje,1997,54.9490411
Europe,Macedonia,Skopje,1998,55.55706371
Europe,Macedonia,Skopje,1999,54.72664835
Europe,Macedonia,Skopje,2000,54.17185792
Europe,Macedonia,Skopje,2001,54.41178082
Europe,Macedonia,Skopje,2002,53.73213296
Europe,Macedonia,Skopje,2003,54.65851648
Europe,Macedonia,Skopje,2004,54.07978142
Europe,Macedonia,Skopje,2005,53.05369863
Europe,Macedonia,Skopje,2006,53.41616438
Europe,Macedonia,Skopje,2007,55.68763736
Europe,Macedonia,Skopje,2008,55.88379121
Europe,Macedonia,Skopje,2009,54.62307692
Europe,Macedonia,Skopje,2010,55.2230137
Europe,Macedonia,Skopje,2011,53.74986301
Europe,Macedonia,Skopje,2012,55.05081967
Europe,Macedonia,Skopje,2013,55.56575342
Europe,Macedonia,Skopje,2014,55.7521978
Europe,Macedonia,Skopje,2015,55.31181319
Europe,Macedonia,Skopje,2016,54.91049724
Europe,Macedonia,Skopje,2017,54.8690411
Europe,Macedonia,Skopje,2018,56.01385042
Europe,Macedonia,Skopje,2019,56.8086351
Europe,Macedonia,Skopje,2020,44.53358209
Europe,The Netherlands,Amsterdam,1995,50.89287671
Europe,The Netherlands,Amsterdam,1996,47.4489071
Europe,The Netherlands,Amsterdam,1997,50.48821918
Europe,The Netherlands,Amsterdam,1998,51.12243767
Europe,The Netherlands,Amsterdam,1999,52.05769231
Europe,The Netherlands,Amsterdam,2000,51.83852459
Europe,The Netherlands,Amsterdam,2001,51.15342466
Europe,The Netherlands,Amsterdam,2002,51.60221607
Europe,The Netherlands,Amsterdam,2003,51.2709589
Europe,The Netherlands,Amsterdam,2004,51.27896175
Europe,The Netherlands,Amsterdam,2005,51.74849315
Europe,The Netherlands,Amsterdam,2006,52.44219178
Europe,The Netherlands,Amsterdam,2007,52.59945055
Europe,The Netherlands,Amsterdam,2008,51.48794521
Europe,The Netherlands,Amsterdam,2009,51.30906593
Europe,The Netherlands,Amsterdam,2010,48.61123288
Europe,The Netherlands,Amsterdam,2011,51.88219178
Europe,The Netherlands,Amsterdam,2012,50.7284153
Europe,The Netherlands,Amsterdam,2013,49.93232877
Europe,The Netherlands,Amsterdam,2014,53.32994505
Europe,The Netherlands,Amsterdam,2015,51.86703297
Europe,The Netherlands,Amsterdam,2016,51.80801105
Europe,The Netherlands,Amsterdam,2017,52.11041096
Europe,The Netherlands,Amsterdam,2018,52.8475
Europe,The Netherlands,Amsterdam,2019,52.4718663
Europe,The Netherlands,Amsterdam,2020,46.82835821
Europe,Norway,Oslo,1995,39.96328767
Europe,Norway,Oslo,1996,38.24699454
Europe,Norway,Oslo,1997,42.53835616
Europe,Norway,Oslo,1998,41.29196676
Europe,Norway,Oslo,1999,41.96840659
Europe,Norway,Oslo,2000,43.63415301
Europe,Norway,Oslo,2001,40.43561644
Europe,Norway,Oslo,2002,41.2531856
Europe,Norway,Oslo,2003,41.8030137
Europe,Norway,Oslo,2004,42.11994536
Europe,Norway,Oslo,2005,42.88
Europe,Norway,Oslo,2006,43.1739726
Europe,Norway,Oslo,2007,42.51515152
Europe,Norway,Oslo,2008,43.63244382
Europe,Norway,Oslo,2009,41.21483516
Europe,Norway,Oslo,2010,37.1
Europe,Norway,Oslo,2011,42.47315068
Europe,Norway,Oslo,2012,40.83060109
Europe,Norway,Oslo,2013,41.17589041
Europe,Norway,Oslo,2014,44.24368132
Europe,Norway,Oslo,2015,43.11483516
Europe,Norway,Oslo,2016,42.50138122
Europe,Norway,Oslo,2017,41.87452055
Europe,Norway,Oslo,2018,42.89972376
Europe,Norway,Oslo,2019,42.12952646
Europe,Norway,Oslo,2020,37.04552239
Europe,Poland,Warsaw,1995,46.90794521
Europe,Poland,Warsaw,1996,44.39234973
Europe,Poland,Warsaw,1997,46.25452055
Europe,Poland,Warsaw,1998,47.00055402
Europe,Poland,Warsaw,1999,48.45357143
Europe,Poland,Warsaw,2000,49.37295082
Europe,Poland,Warsaw,2001,47.09917808
Europe,Poland,Warsaw,2002,48.57036011
Europe,Poland,Warsaw,2003,47.06821918
Europe,Poland,Warsaw,2004,47.23825137
Europe,Poland,Warsaw,2005,47.60136986
Europe,Poland,Warsaw,2006,48.28273973
Europe,Poland,Warsaw,2007,49.52692308
Europe,Poland,Warsaw,2008,49.71401099
Europe,Poland,Warsaw,2009,47.84010989
Europe,Poland,Warsaw,2010,46.33561644
Europe,Poland,Warsaw,2011,48.36821918
Europe,Poland,Warsaw,2012,47.66010929
Europe,Poland,Warsaw,2013,48.01205479
Europe,Poland,Warsaw,2014,49.61263736
Europe,Poland,Warsaw,2015,50.99587912
Europe,Poland,Warsaw,2016,49.86546961
Europe,Poland,Warsaw,2017,49.20657534
Europe,Poland,Warsaw,2018,51.29750693
Europe,Poland,Warsaw,2019,51.8454039
Europe,Poland,Warsaw,2020,42.59776119
Europe,Portugal,Lisbon,1995,64.39123288
Europe,Portugal,Lisbon,1996,62.84672131
Europe,Portugal,Lisbon,1997,64.80027473
Europe,Portugal,Lisbon,1998,63.74679666
Europe,Portugal,Lisbon,1999,63.27024793
Europe,Portugal,Lisbon,2000,62.27650273
Europe,Portugal,Lisbon,2001,62.21917808
Europe,Portugal,Lisbon,2002,62.32077562
Europe,Portugal,Lisbon,2003,63.05835616
Europe,Portugal,Lisbon,2004,62.65561644
Europe,Portugal,Lisbon,2005,62.73653846
Europe,Portugal,Lisbon,2006,63.49752747
Europe,Portugal,Lisbon,2007,62.4441989
Europe,Portugal,Lisbon,2008,62.32383562
Europe,Portugal,Lisbon,2009,64.08049451
Europe,Portugal,Lisbon,2010,63.18027397
Europe,Portugal,Lisbon,2011,63.33324176
Europe,Portugal,Lisbon,2012,61.0490411
Europe,Portugal,Lisbon,2013,61.39118457
Europe,Portugal,Lisbon,2014,61.78104396
Europe,Portugal,Lisbon,2015,62.11983471
Europe,Portugal,Lisbon,2016,62.23342541
Europe,Portugal,Lisbon,2017,62.83068493
Europe,Portugal,Lisbon,2018,61.34598338
Europe,Portugal,Lisbon,2019,61.94011142
Europe,Portugal,Lisbon,2020,56.45037594
Europe,Romania,Bucharest,1995,51.00821918
Europe,Romania,Bucharest,1996,50.43579235
Europe,Romania,Bucharest,1997,50.34657534
Europe,Romania,Bucharest,1998,51.84944751
Europe,Romania,Bucharest,1999,53.31675824
Europe,Romania,Bucharest,2000,53.82759563
Europe,Romania,Bucharest,2001,52.98794521
Europe,Romania,Bucharest,2002,52.83822715
Europe,Romania,Bucharest,2003,51.93983516
Europe,Romania,Bucharest,2004,51.91803279
Europe,Romania,Bucharest,2005,51.4909589
Europe,Romania,Bucharest,2006,52.44986301
Europe,Romania,Bucharest,2007,54.7239011
Europe,Romania,Bucharest,2008,53.61593407
Europe,Romania,Bucharest,2009,53.77445055
Europe,Romania,Bucharest,2010,52.78547945
Europe,Romania,Bucharest,2011,52.03041096
Europe,Romania,Bucharest,2012,53.75846995
Europe,Romania,Bucharest,2013,53.59835616
Europe,Romania,Bucharest,2014,53.2282967
Europe,Romania,Bucharest,2015,54.53076923
Europe,Romania,Bucharest,2016,53.70248619
Europe,Romania,Bucharest,2017,53.39972603
Europe,Romania,Bucharest,2018,54.53287293
Europe,Romania,Bucharest,2019,55.58495822
Europe,Romania,Bucharest,2020,45.74104478
Europe,Russia,Moscow,1995,48.81243094
Europe,Russia,Moscow,1996,48.22027397
Europe,Russia,Moscow,1997,47.42315068
Europe,Russia,Moscow,1998,48.41094183
Europe,Russia,Moscow,1999,49.51043956
Europe,Russia,Moscow,2000,49.01448087
Europe,Russia,Moscow,2001,48.56410959
Europe,Russia,Moscow,2002,47.47783934
Europe,Russia,Moscow,2003,47.88225309
Europe,Russia,Moscow,2004,41.48934426
Europe,Russia,Moscow,2005,42.09369863
Europe,Russia,Moscow,2006,40.9830137
Europe,Russia,Moscow,2007,43.89642857
Europe,Russia,Moscow,2008,44.1782967
Europe,Russia,Moscow,2009,42.51868132
Europe,Russia,Moscow,2010,43.45945205
Europe,Russia,Moscow,2011,43.42219178
Europe,Russia,Moscow,2012,41.62759563
Europe,Russia,Moscow,2013,43.3260274
Europe,Russia,Moscow,2014,43.70934066
Europe,Russia,Moscow,2015,44.64587912
Europe,Russia,Moscow,2016,43.13646409
Europe,Russia,Moscow,2017,42.47068493
Europe,Russia,Moscow,2018,43.08861111
Europe,Russia,Moscow,2019,45.19665738
Europe,Russia,Moscow,2020,36.78283582
Europe,Serbia-Montenegro,Pristina,1995,49.67664835
Europe,Serbia-Montenegro,Pristina,1996,49.33989071
Europe,Serbia-Montenegro,Pristina,1997,49.0260274
Europe,Serbia-Montenegro,Pristina,1998,50.17479224
Europe,Serbia-Montenegro,Pristina,1999,43.57572816
Europe,Serbia-Montenegro,Pristina,2000,51.95601093
Europe,Serbia-Montenegro,Pristina,2001,52.32444444
Europe,Serbia-Montenegro,Pristina,2002,53.08700565
Europe,Serbia-Montenegro,Pristina,2003,53.04986301
Europe,Serbia-Montenegro,Pristina,2004,42.715
Europe,Slovakia,Bratislava,1995,50.63945205
Europe,Slovakia,Bratislava,1996,48.3647541
Europe,Slovakia,Bratislava,1997,50.10027397
Europe,Slovakia,Bratislava,1998,51.81305556
Europe,Slovakia,Bratislava,1999,51.49917582
Europe,Slovakia,Bratislava,2000,53.20191257
Europe,Slovakia,Bratislava,2001,51.12
Europe,Slovakia,Bratislava,2002,52.37839335
Europe,Slovakia,Bratislava,2003,52.26528926
Europe,Slovakia,Bratislava,2004,50.97459016
Europe,Slovakia,Bratislava,2005,50.69424658
Europe,Slovakia,Bratislava,2006,51.80767123
Europe,Slovakia,Bratislava,2007,53.48049451
Europe,Slovakia,Bratislava,2008,53.10383562
Europe,Slovakia,Bratislava,2009,52.22747253
Europe,Slovakia,Bratislava,2010,50.05342466
Europe,Slovakia,Bratislava,2011,51.98986301
Europe,Slovakia,Bratislava,2012,52.88387978
Europe,Slovakia,Bratislava,2013,52.18109589
Europe,Slovakia,Bratislava,2014,53.95247253
Europe,Slovakia,Bratislava,2015,53.65192308
Europe,Slovakia,Bratislava,2016,52.35662983
Europe,Slovakia,Bratislava,2017,52.71945205
Europe,Slovakia,Bratislava,2018,54.25180055
Europe,Slovakia,Bratislava,2019,54.254039
Europe,Slovakia,Bratislava,2020,44.66940299
Europe,Spain,Barcelona,1995,60.51296804
Europe,Spain,Barcelona,1996,59.12140255
Europe,Spain,Barcelona,1997,60.82547945
Europe,Spain,Barcelona,1998,59.66315789
Europe,Spain,Barcelona,1999,59.36190476
Europe,Spain,Barcelona,2000,58.68360656
Europe,Spain,Barcelona,2001,58.61369863
Europe,Spain,Barcelona,2002,59.49556787
Europe,Spain,Barcelona,2003,61.50411335
Europe,Spain,Barcelona,2004,60.20327869
Europe,Spain,Barcelona,2005,60.36392694
Europe,Spain,Barcelona,2006,60.82091324
Europe,Spain,Barcelona,2007,58.47225275
Europe,Spain,Barcelona,2008,58.89945055
Europe,Spain,Barcelona,2009,60.22637363
Europe,Spain,Barcelona,2010,58.78
Europe,Spain,Barcelona,2011,60.99899543
Europe,Spain,Barcelona,2012,60.14508197
Europe,Spain,Barcelona,2013,59.63835616
Europe,Spain,Barcelona,2014,61.47783883
Europe,Spain,Barcelona,2015,61.07179487
Europe,Spain,Barcelona,2016,60.63360958
Europe,Spain,Barcelona,2017,60.72456621
Europe,Spain,Barcelona,2018,60.44106814
Europe,Spain,Barcelona,2019,60.5884152
Europe,Spain,Barcelona,2020,53.83233831
Europe,Sweden,Stockholm,1995,44.55123288
Europe,Sweden,Stockholm,1996,43.33333333
Europe,Sweden,Stockholm,1997,45.30821918
Europe,Sweden,Stockholm,1998,44.0575
Europe,Sweden,Stockholm,1999,47.08681319
Europe,Sweden,Stockholm,2000,47.27868852
Europe,Sweden,Stockholm,2001,45.73342466
Europe,Sweden,Stockholm,2002,46.59138889
Europe,Sweden,Stockholm,2003,46.08044077
Europe,Sweden,Stockholm,2004,45.04726776
Europe,Sweden,Stockholm,2005,45.6309589
Europe,Sweden,Stockholm,2006,46.5690411
Europe,Sweden,Stockholm,2007,46.29423077
Europe,Sweden,Stockholm,2008,46.86821918
Europe,Sweden,Stockholm,2009,45.21923077
Europe,Sweden,Stockholm,2010,42.04054795
Europe,Sweden,Stockholm,2011,46.6109589
Europe,Sweden,Stockholm,2012,44.27431694
Europe,Sweden,Stockholm,2013,45.18109589
Europe,Sweden,Stockholm,2014,47.06181319
Europe,Sweden,Stockholm,2015,46.57252747
Europe,Sweden,Stockholm,2016,45.87651934
Europe,Sweden,Stockholm,2017,45.47041096
Europe,Sweden,Stockholm,2018,47.06786704
Europe,Sweden,Stockholm,2019,46.5729805
Europe,Sweden,Stockholm,2020,39.83656716
Europe,Switzerland,Bern,1995,49.82726441
Europe,Switzerland,Bern,1996,48.23680365
Europe,Switzerland,Bern,1997,50.25100548
Europe,Switzerland,Bern,1998,50.19037928
Europe,Switzerland,Bern,1999,50.03979686
Europe,Switzerland,Bern,2000,51.0620784
Europe,Switzerland,Bern,2001,50.23043876
Europe,Switzerland,Bern,2002,50.82025902
Europe,Switzerland,Bern,2003,51.46550459
Europe,Switzerland,Bern,2004,50.10968037
Europe,Switzerland,Bern,2005,49.69926874
Europe,Switzerland,Bern,2006,51.01607306
Europe,Switzerland,Bern,2007,51.21721612
Europe,Switzerland,Bern,2008,50.41312671
Europe,Switzerland,Bern,2009,51.17014652
Europe,Switzerland,Bern,2010,49.20876712
Europe,Switzerland,Bern,2011,51.24977169
Europe,Switzerland,Bern,2012,50.14380692
Europe,Switzerland,Bern,2013,48.97835616
Europe,Switzerland,Bern,2014,51.53818681
Europe,Switzerland,Bern,2015,51.3996337
Europe,Switzerland,Bern,2016,50.38287293
Europe,Switzerland,Bern,2017,50.77004566
Europe,Switzerland,Bern,2018,52.53607771
Europe,Switzerland,Bern,2019,51.5181987
Europe,Switzerland,Bern,2020,45.11542289
Europe,Ukraine,Kiev,1995,47.34054795
Europe,Ukraine,Kiev,1996,45.23169399
Europe,Ukraine,Kiev,1997,45.79861878
Europe,Ukraine,Kiev,1998,46.88944444
Europe,Ukraine,Kiev,1999,49.01428571
Europe,Ukraine,Kiev,2000,49.02814208
Europe,Ukraine,Kiev,2001,48.28191781
Europe,Ukraine,Kiev,2002,49.13601108
Europe,Ukraine,Kiev,2003,47.06273973
Europe,Ukraine,Kiev,2004,47.6136612
Europe,Ukraine,Kiev,2005,47.48739726
Europe,Ukraine,Kiev,2006,47.0060274
Europe,Ukraine,Kiev,2007,49.66639118
Europe,Ukraine,Kiev,2008,49.20986301
Europe,Ukraine,Kiev,2009,48.86098901
Europe,Ukraine,Kiev,2010,48.90136986
Europe,Ukraine,Kiev,2011,48.4169863
Europe,Ukraine,Kiev,2012,47.65846995
Europe,Ukraine,Kiev,2013,48.51835616
Europe,Ukraine,Kiev,2014,48.31978022
Europe,Ukraine,Kiev,2015,50.31593407
Europe,Ukraine,Kiev,2016,48.60441989
Europe,Ukraine,Kiev,2017,49.11342466
Europe,Ukraine,Kiev,2018,48.92216066
Europe,Ukraine,Kiev,2019,50.44930748
Europe,Ukraine,Kiev,2020,41.29328358
Europe,United Kingdom,Belfast,1995,53.40096022
Europe,United Kingdom,Belfast,1996,51.79411765
Europe,United Kingdom,Belfast,1997,52.67379973
Europe,United Kingdom,Belfast,1998,51.77590028
Europe,United Kingdom,Belfast,1999,52.10674931
Europe,United Kingdom,Belfast,2000,51.43821918
Europe,United Kingdom,Belfast,2001,51.06227709
Europe,United Kingdom,Belfast,2002,51.85783634
Europe,United Kingdom,Belfast,2003,51.83475275
Europe,United Kingdom,Belfast,2004,51.44582763
Europe,United Kingdom,Belfast,2005,51.3702332
Europe,United Kingdom,Belfast,2006,51.45775034
Europe,United Kingdom,Belfast,2007,51.76643741
Europe,United Kingdom,Belfast,2008,50.73058985
Europe,United Kingdom,Belfast,2009,51.05061898
Europe,United Kingdom,Belfast,2010,50.20013755
Europe,United Kingdom,Belfast,2011,52.55006859
Europe,United Kingdom,Belfast,2012,51.17203857
Europe,United Kingdom,Belfast,2013,51.19698217
Europe,United Kingdom,Belfast,2014,53.34938102
Europe,United Kingdom,Belfast,2015,52.09986245
Europe,United Kingdom,Belfast,2016,52.22323651
Europe,United Kingdom,Belfast,2017,52.61191781
Europe,United Kingdom,Belfast,2018,52.18404993
Europe,United Kingdom,Belfast,2019,52.00111421
Europe,United Kingdom,Belfast,2020,46.6488806
Europe,Yugoslavia,Belgrade,1995,53.0539726
Europe,Yugoslavia,Belgrade,1996,51.79480874
Europe,Yugoslavia,Belgrade,1997,52.22438356
Europe,Yugoslavia,Belgrade,1998,53.92797784
Europe,Yugoslavia,Belgrade,1999,53.83708791
Europe,Yugoslavia,Belgrade,2000,56.60382514
Europe,Yugoslavia,Belgrade,2001,53.87890411
Europe,Yugoslavia,Belgrade,2002,55.25041551
Europe,Yugoslavia,Belgrade,2003,53.6109589
Europe,Yugoslavia,Belgrade,2004,53.44234973
Europe,Yugoslavia,Belgrade,2005,52.04739726
Europe,Yugoslavia,Belgrade,2006,53.32657534
